,co_name,symbol,market,asset,co_business,cc,amplitude,pe_s_d,co_intro,exchange,mv,pb_d,ps_d,equity,industry
,*ST平能,000780,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,绿色动力,601330,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天汽模,002510,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,嘉泽新能,601619,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,光电股份,600184,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,巨化股份,600160,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST东电,000585,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,重庆路桥,600106,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,淮北矿业,600985,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,内蒙华电,600863,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中国电建,601669,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华夏银行,600015,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宁波海运,600798,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST富控,600634,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,粤水电,002060,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,佛慈制药,002644,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,内蒙华电,600863,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青岛14,171311,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20上海06,171308,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20海南16,171304,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20海南14,171302,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20兵团05,171355,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20兵团03,171353,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江苏13,171352,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京18,171348,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林29,171343,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京16,171346,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林27,171341,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东40,171324,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东37,171321,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青岛17,171314,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青岛18,171315,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20西藏09,171448,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江21,171430,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20浙江24,171424,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20浙江23,171423,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20浙江19,171419,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20安徽17,171410,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北45,171470,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北53,171498,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西49,171513,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北57,171502,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北58,171503,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20福建20,171211,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳51,171202,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳50,171201,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北26,171275,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北29,171278,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20新疆21,171272,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20新疆16,171267,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州30,171251,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州31,171252,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西31,171390,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西26,171385,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西18,171377,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西20,171379,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20福建29,171372,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20福建32,171375,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西22,171231,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西19,171228,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20辽宁16,171222,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20辽宁13,171219,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州28,171249,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州24,171245,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州25,171246,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江西19,171293,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江西16,171290,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青海18,171286,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20新疆23,171460,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江25,171462,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京21,171456,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江14,171113,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西16,171111,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青海08,171102,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林19,171101,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20辽宁11,171165,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东55,171154,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东46,171145,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东36,171135,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东32,171131,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东33,171132,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京12,171125,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20内蒙10,171118,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳30,171181,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林09,171091,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东21,171030,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20四川65,171015,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20宁夏04,171071,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20甘肃09,171068,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河北16,171043,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林15,171097,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林14,171096,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20四川69,171054,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20四川68,171053,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北17,171055,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳24,171048,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林26,171340,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖南47,171481,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东58,171157,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东44,171143,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西41,171400,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林26,171340,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江30,171510,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北44,171469,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北54,171499,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖南47,171481,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳38,171189,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东25,171172,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20辽宁12,171166,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳23,171047,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20安徽12,171040,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东58,171157,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东44,171143,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳44,171195,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东53,171152,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东37,171136,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北41,171466,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20新疆14,171086,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20新疆12,171084,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20大连02,171212,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20厦门14,171519,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西42,171401,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖南24,171026,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江29,171509,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西45,171404,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河北20,171127,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST安信,600816,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,江苏神通,002438,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST宜化,000422,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,龙元建设,600491,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST长动,000835,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,世嘉科技,002796,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,苏常柴B,200570,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,迪贝电气,603320,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,平潭发展,000592,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天地源,600665,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,齐峰新材,002521,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,正虹科技,000702,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST运盛,600767,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,湖北能源,000883,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天华超净,300390,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,王子新材,002735,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国金证券,600109,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,精华制药,002349,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,杭萧钢构,600477,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,皖通高速,600012,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,杭电股份,603618,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金钼股份,601958,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新集能源,601918,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,上海梅林,600073,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST宜生,600978,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,韶钢松山,000717,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华电国际,600027,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,广弘控股,000529,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,美邦服饰,002269,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,20青岛16,171313,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20甘肃11,171357,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京14,171344,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林24,171338,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20宁夏11,171328,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东38,171322,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东35,171319,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江19,171428,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20浙江18,171418,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20浙江13,171413,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20浙江16,171416,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20安徽16,171409,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林31,171473,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北43,171468,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京23,171458,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西48,171454,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20云南25,171451,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20西藏06,171445,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京24,171492,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20辽宁20,171486,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖南48,171482,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青海14,171108,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东52,171151,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东61,171160,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林34,171515,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西30,171508,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江22,171431,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20四川90,171434,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青海12,171106,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西14,171109,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20内蒙12,171120,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳46,171197,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳48,171199,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳36,171187,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳32,171183,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东32,171179,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东30,171177,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青岛12,171171,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西34,171393,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20福建33,171376,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20福建30,171373,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20福建28,171371,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20福建26,171369,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20福建23,171366,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20福建24,171367,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20甘肃14,171360,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林20,171224,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山西13,171218,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳52,171203,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州36,171257,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20海南11,171299,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江西18,171292,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江西15,171289,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青海17,171285,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青海19,171287,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北33,171282,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20厦门15,171520,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北25,171274,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南24,171260,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州35,171256,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南23,171259,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林12,171094,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江西13,171089,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20安徽07,171035,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖南23,171025,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林07,171020,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西16,171013,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳28,171052,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20浙江12,171041,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南28,171264,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江西22,171296,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北60,171505,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北55,171500,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江23,171432,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江20,171429,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西37,171396,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南21,171007,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南15,171001,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州16,171079,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20厦门13,171336,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东36,171320,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳58,171209,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东54,171153,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东56,171155,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东39,171138,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林10,171092,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20海南07,171033,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南17,171003,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北19,171057,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳33,171184,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东26,171173,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20四川72,171169,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林18,171100,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西21,171230,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20辽宁17,171223,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山西10,171215,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20天津56,171483,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林23,171337,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20兵团04,171354,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江15,171114,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青海09,171103,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20四川70,171167,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西15,171012,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东34,171133,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东27,171174,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西30,171389,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20青海10,171104,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,富奥B,200030,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST金正,002470,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST索菱,002766,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST冠福,002102,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST夏利,000927,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST步森,002569,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,光大银行,601818,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,五矿资本,600390,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中鼎股份,000887,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,标准股份,600302,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,汇洁股份,002763,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST经开,600215,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,戴维医疗,300314,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,雪人股份,002639,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,美格智能,002881,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST贵人,603555,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,和佳医疗,300273,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大名城,600094,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,航民股份,600987,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,日上集团,002593,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海南瑞泽,002596,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,青岛港,601298,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,ST毅达B,900906,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,雅化集团,002497,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,鲁信创投,600783,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,综艺股份,600770,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,沃尔核材,002130,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,京蓝科技,000711,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,深深房B,200029,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST节能,000820,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,神州高铁,000008,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,鹿港文化,601599,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,ST瑞德,600666,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,奥飞娱乐,002292,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东北制药,000597,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,石化机械,000852,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国广核,003816,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,首创股份,600008,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天津港,600717,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,云南白药,000538,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,交通银行,601328,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,青农商行,002958,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,20贵州37,171433,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20浙江20,171420,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20浙江14,171414,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20安徽20,171487,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20四川92,171480,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西25,171234,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西20,171229,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20辽宁14,171220,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20辽宁15,171221,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山西09,171214,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南22,171258,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州33,171254,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江西20,171294,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西35,171394,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西40,171399,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20陕西23,171382,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20甘肃13,171359,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20甘肃17,171363,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林33,171475,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北46,171471,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江28,171465,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20龙江24,171461,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京22,171457,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20西藏08,171447,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北39,171441,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北37,171439,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20四川91,171435,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京25,171493,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20兵团07,171518,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山西15,171512,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北56,171501,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20上海07,171309,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20甘肃10,171356,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20北京17,171347,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林25,171339,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20厦门12,171335,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东34,171318,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西17,171112,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广西15,171110,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东49,171148,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20广东41,171140,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林11,171093,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林08,171090,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20新疆13,171085,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20重庆05,171081,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江西12,171088,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南20,171006,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南16,171002,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河南18,171004,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州14,171077,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20宁夏05,171072,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东24,171065,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20甘肃07,171066,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20湖北22,171060,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20山东22,171063,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳27,171051,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20深圳25,171049,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20河北18,171045,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20新疆18,171269,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20贵州22,171243,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20江西17,171291,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,20吉林35,171516,SH,-,-,-,-,-,-,SH,-,-,-,-,-
